GeneID,padj,pvalue,lfcSE,stat,log2FoldChange,baseMean,Symbol,Description
197358,7.63E-01,6.88E-01,0.0789,-0.40125508,-3.16E-02,118.6,NLRC3,NLR family CARD domain containing 3
6927,7.64E-01,6.89E-01,0.1455,-0.4005624,-5.83E-02,35.37,HNF1A,HNF1 homeobox A
10920,7.64E-01,6.89E-01,0.0565,-0.40024945,-2.26E-02,1485.15,COPS8,COP9 signalosome subunit 8
6558,7.64E-01,6.89E-01,0.1302,-0.40019005,-5.21E-02,1263.66,SLC12A2,solute carrier family 12 member 2
53905,7.64E-01,6.89E-01,0.1509,0.40017717,6.04E-02,105.04,DUOX1,dual oxidase 1
8287,7.64E-01,6.89E-01,0.4477,-0.40023924,-1.79E-01,427.39,USP9Y,ubiquitin specific peptidase 9 Y-linked
171220,7.64E-01,6.89E-01,0.0798,0.39978591,3.19E-02,107.22,DSTNP2,DSTN pseudogene 2
80055,7.64E-01,6.89E-01,0.0981,0.39965951,3.92E-02,1279.63,PGAP1,post-GPI attachment to proteins inositol deacylase 1
284217,7.64E-01,6.89E-01,0.179,-0.39954897,-7.15E-02,391.56,LAMA1,laminin subunit alpha 1
100873954,7.64E-01,6.90E-01,0.0713,0.39948497,2.85E-02,291.28,SNRK-AS1,SNRK antisense RNA 1
85369,7.64E-01,6.90E-01,0.0672,0.39942335,2.68E-02,987.21,STRIP1,striatin interacting protein 1
100128788,7.64E-01,6.90E-01,0.0993,0.39922054,3.96E-02,15.18,SRRM2-AS1,SRRM2 antisense RNA 1
85437,7.65E-01,6.90E-01,0.0671,-0.3990183,-2.68E-02,1074.61,ZCRB1,zinc finger CCHC-type and RNA binding motif containing 1
1360,7.65E-01,6.90E-01,0.2534,0.39871957,1.01E-01,17.81,CPB1,carboxypeptidase B1
8539,7.65E-01,6.90E-01,0.0442,-0.39826282,-1.76E-02,1988.57,API5,apoptosis inhibitor 5
7284,7.65E-01,6.90E-01,0.0401,-0.39828274,-1.60E-02,2737.57,TUFM,"Tu translation elongation factor, mitochondrial"
115560,7.65E-01,6.91E-01,0.0867,0.39809831,3.45E-02,215.39,ZNF501,zinc finger protein 501
202781,7.65E-01,6.91E-01,0.0806,0.39787309,3.21E-02,310.63,PAXIP1-DT,PAXIP1 divergent transcript
10294,7.65E-01,6.91E-01,0.0417,0.3978033,1.66E-02,1423.2,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2
11051,7.65E-01,6.91E-01,0.0527,-0.39770221,-2.10E-02,2423.53,NUDT21,nudix hydrolase 21
767,7.65E-01,6.91E-01,0.1703,0.39735417,6.77E-02,439.68,CA8,carbonic anhydrase 8
400617,7.65E-01,6.91E-01,0.1806,-0.39737638,-7.18E-02,40.89,KCNJ2-AS1,KCNJ2 antisense RNA 1
22829,7.65E-01,6.91E-01,0.2706,-0.39735351,-1.08E-01,382.77,NLGN4Y,neuroligin 4 Y-linked
278,7.65E-01,6.91E-01,0.1365,0.39728553,5.42E-02,14.38,AMY1C,amylase alpha 1C
1933,7.66E-01,6.92E-01,0.0787,-0.39655174,-3.12E-02,3347.01,EEF1B2,eukaryotic translation elongation factor 1 beta 2
340156,7.66E-01,6.92E-01,0.0686,0.39649978,2.72E-02,183.11,MYLK4,myosin light chain kinase family member 4
23446,7.66E-01,6.92E-01,0.1071,-0.3964285,-4.24E-02,5313.46,SLC44A1,solute carrier family 44 member 1
6271,7.66E-01,6.92E-01,0.2089,-0.39632136,-8.28E-02,958.46,S100A1,S100 calcium binding protein A1
54906,7.67E-01,6.93E-01,0.0647,0.39464752,2.55E-02,1883.19,TASOR2,transcription activation suppressor family member 2
1147,7.67E-01,6.93E-01,0.0537,0.39451101,2.12E-02,537.74,CHUK,component of inhibitor of nuclear factor kappa B kinase complex
255231,7.68E-01,6.93E-01,0.2423,0.39432832,9.55E-02,32.23,MCOLN2,mucolipin TRP cation channel 2
442582,7.68E-01,6.93E-01,0.0763,-0.39412367,-3.01E-02,188.74,STAG3L2,stromal antigen 3-like 2 (pseudogene)
58486,7.68E-01,6.94E-01,0.0681,0.39394871,2.68E-02,859.59,ZBED5,zinc finger BED-type containing 5
23184,7.68E-01,6.94E-01,0.0548,-0.3930968,-2.15E-02,1040.28,MESD,mesoderm development LRP chaperone
106660606,7.68E-01,6.94E-01,0.0959,-0.39308454,-3.77E-02,12.46,MIR3677HG,MIR3677 and MIR940 host gene
66002,7.68E-01,6.94E-01,0.2944,-0.39304552,-1.16E-01,65.09,CYP4F12,cytochrome P450 family 4 subfamily F member 12
107985395,7.68E-01,6.94E-01,0.0998,0.39299339,3.92E-02,12.29,PANK2-AS1,PANK2 antisense RNA 1
1436,7.68E-01,6.94E-01,0.1688,-0.39287137,-6.63E-02,3056.4,CSF1R,colony stimulating factor 1 receptor
79780,7.68E-01,6.94E-01,0.0561,0.39282945,2.20E-02,1055.7,CCDC82,coiled-coil domain containing 82
1020,7.69E-01,6.95E-01,0.0876,-0.3925822,-3.44E-02,426.46,CDK5,cyclin dependent kinase 5
64080,7.69E-01,6.95E-01,0.1063,-0.39251511,-4.17E-02,57.04,RBKS,ribokinase
84879,7.69E-01,6.95E-01,0.1106,-0.39203605,-4.34E-02,892.51,MFSD2A,"MFSD2 lysolipid transporter A, lysophospholipid"
10636,7.69E-01,6.95E-01,0.2229,-0.39190697,-8.73E-02,117.5,RGS14,regulator of G protein signaling 14
23515,7.69E-01,6.95E-01,0.0499,0.39194358,1.95E-02,738.28,MORC3,MORC family CW-type zinc finger 3
2768,7.70E-01,6.96E-01,0.0804,-0.39114549,-3.15E-02,3702.69,GNA12,G protein subunit alpha 12
4992,7.70E-01,6.96E-01,0.2979,0.39110971,1.17E-01,22.59,OR1F1,olfactory receptor family 1 subfamily F member 1
6992,7.70E-01,6.96E-01,0.0443,-0.39102523,-1.73E-02,1073.03,PPP1R11,protein phosphatase 1 regulatory inhibitor subunit 11
2354,7.70E-01,6.96E-01,0.291,0.39092759,1.14E-01,521.49,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit"
105375740,7.70E-01,6.96E-01,0.1097,0.39073063,4.29E-02,97.71,LOC105375740,uncharacterized LOC105375740
57404,7.70E-01,6.96E-01,0.0607,0.39050769,2.37E-02,503.68,CYP20A1,cytochrome P450 family 20 subfamily A member 1
9552,7.70E-01,6.96E-01,0.0533,-0.3903533,-2.08E-02,722.38,SPAG7,sperm associated antigen 7
283643,7.70E-01,6.96E-01,0.0954,0.39017828,3.72E-02,161.55,TEDC1,tubulin epsilon and delta complex 1
105374366,7.70E-01,6.97E-01,0.0999,-0.38994871,-3.90E-02,42.84,LINC02482,long intergenic non-protein coding RNA 2482
146923,7.70E-01,6.97E-01,0.0544,0.38964399,2.12E-02,513.33,RUNDC1,RUN domain containing 1
25800,7.71E-01,6.97E-01,0.0857,0.38920101,3.34E-02,2497.59,SLC39A6,solute carrier family 39 member 6
4850,7.71E-01,6.97E-01,0.0656,0.3890531,2.55E-02,713.45,CNOT4,CCR4-NOT transcription complex subunit 4
23526,7.71E-01,6.97E-01,0.1081,0.38902945,4.21E-02,668.53,ARHGAP45,Rho GTPase activating protein 45
9576,7.71E-01,6.97E-01,0.232,-0.38874514,-9.02E-02,20.84,SPAG6,sperm associated antigen 6
286178,7.71E-01,6.98E-01,0.4469,-0.38868382,-1.74E-01,358.56,LINC03018,long intergenic non-protein coding RNA 3018
29952,7.71E-01,6.98E-01,0.0932,0.38852821,3.62E-02,1592.49,DPP7,dipeptidyl peptidase 7
25820,7.71E-01,6.98E-01,0.0411,-0.3882328,-1.59E-02,1345.74,ARIH1,ariadne RBR E3 ubiquitin protein ligase 1
105372268,7.71E-01,6.98E-01,0.1466,-0.38817505,-5.69E-02,13.74,LOC105372268,uncharacterized LOC105372268
85414,7.71E-01,6.98E-01,0.2261,-0.38805277,-8.77E-02,267.1,SLC45A3,solute carrier family 45 member 3
389023,7.71E-01,6.98E-01,0.2398,-0.38807508,-9.30E-02,34.64,DPP10-AS1,DPP10 antisense RNA 1
286140,7.71E-01,6.98E-01,0.1485,-0.38778945,-5.76E-02,36.06,RNF5P1,ring finger protein 5 pseudogene 1
84869,7.71E-01,6.98E-01,0.067,0.38770386,2.60E-02,986.85,CBR4,carbonyl reductase 4
100134317,7.72E-01,6.98E-01,0.1406,-0.38752324,-5.45E-02,16.12,LOC100134317,uncharacterized LOC100134317
11309,7.72E-01,6.99E-01,0.1307,0.38717869,5.06E-02,2652.87,SLCO2B1,solute carrier organic anion transporter family member 2B1
7991,7.72E-01,6.99E-01,0.1456,0.38627146,5.62E-02,798.65,TUSC3,tumor suppressor candidate 3
90204,7.72E-01,6.99E-01,0.0483,-0.38628024,-1.87E-02,261.38,ZSWIM1,zinc finger SWIM-type containing 1
6341,7.73E-01,6.99E-01,0.0439,-0.38612651,-1.70E-02,672.25,SCO1,synthesis of cytochrome C oxidase 1
767558,7.73E-01,7.00E-01,0.0639,0.385837,2.47E-02,2539.73,LUZP6,leucine zipper protein 6
136319,7.73E-01,7.00E-01,0.0639,0.385837,2.47E-02,2539.73,MTPN,myotrophin
389831,7.73E-01,7.00E-01,0.1224,-0.38578916,-4.72E-02,329.96,LOC389831,uncharacterized LOC389831
105374888,7.73E-01,7.00E-01,0.0932,-0.38572244,-3.60E-02,10.39,NQO2-AS1,NQO2 antisense RNA 1
9819,7.73E-01,7.00E-01,0.0626,0.38515127,2.41E-02,687.98,TSC22D2,TSC22 domain family member 2
147660,7.74E-01,7.01E-01,0.1296,0.38448936,4.98E-02,166.88,ZNF578,zinc finger protein 578
5826,7.74E-01,7.01E-01,0.0624,-0.38440591,-2.40E-02,918.95,ABCD4,ATP binding cassette subfamily D member 4
3674,7.74E-01,7.01E-01,0.1833,-0.38431848,-7.05E-02,69.97,ITGA2B,integrin subunit alpha 2b
91734,7.74E-01,7.01E-01,0.0942,0.38375783,3.61E-02,38.84,IDI2,isopentenyl-diphosphate delta isomerase 2
56940,7.74E-01,7.01E-01,0.0686,-0.38336418,-2.63E-02,709.23,DUSP22,dual specificity phosphatase 22
27342,7.75E-01,7.02E-01,0.0396,-0.3830945,-1.52E-02,900.67,RABGEF1,RAB guanine nucleotide exchange factor 1
54861,7.75E-01,7.02E-01,0.069,0.38298291,2.64E-02,737.54,SNRK,SNF related kinase
1371,7.75E-01,7.02E-01,0.1131,-0.38290475,-4.33E-02,588.64,CPOX,coproporphyrinogen oxidase
55231,7.75E-01,7.02E-01,0.2058,0.38280429,7.88E-02,25.06,CCDC87,coiled-coil domain containing 87
79697,7.75E-01,7.02E-01,0.1182,0.38281604,4.53E-02,85.48,RIOX1,ribosomal oxygenase 1
9221,7.75E-01,7.02E-01,0.0477,-0.38273165,-1.82E-02,1826.56,NOLC1,nucleolar and coiled-body phosphoprotein 1
387646,7.75E-01,7.02E-01,0.1855,0.38230996,7.09E-02,82.97,LRRC37A6P,"leucine rich repeat containing 37 member A6, pseudogene"
84688,7.75E-01,7.03E-01,0.2173,-0.38178594,-8.29E-02,64.01,C9orf24,chromosome 9 open reading frame 24
6801,7.76E-01,7.03E-01,0.0738,-0.38135376,-2.82E-02,1164.62,STRN,striatin
102724219,7.76E-01,7.03E-01,0.1184,-0.38081218,-4.51E-02,197.57,LOC102724219,uncharacterized LOC102724219
51019,7.76E-01,7.03E-01,0.0631,-0.38072867,-2.40E-02,490.24,WASHC3,WASH complex subunit 3
92912,7.76E-01,7.04E-01,0.0508,0.38046686,1.93E-02,944.84,UBE2Q2,ubiquitin conjugating enzyme E2 Q2
2186,7.76E-01,7.04E-01,0.0694,-0.38029556,-2.64E-02,2404.2,BPTF,bromodomain PHD finger transcription factor
100616256,7.77E-01,7.04E-01,0.0476,-0.37962514,-1.81E-02,185.2,MIR4721,microRNA 4721
268,7.77E-01,7.05E-01,0.2054,0.37925273,7.79E-02,240.11,AMH,anti-Mullerian hormone
171392,7.77E-01,7.05E-01,0.0725,-0.3792411,-2.75E-02,230.41,ZNF675,zinc finger protein 675
339241,7.78E-01,7.05E-01,0.2429,-0.37858381,-9.20E-02,26.47,KRT17P2,keratin 17 pseudogene 2
8309,7.78E-01,7.05E-01,0.137,0.37846971,5.18E-02,154.52,ACOX2,acyl-CoA oxidase 2
105378691,7.78E-01,7.05E-01,0.1177,0.37824714,4.45E-02,19.72,LOC105378691,uncharacterized LOC105378691
285440,7.78E-01,7.05E-01,0.0847,-0.37827773,-3.20E-02,603.93,CYP4V2,cytochrome P450 family 4 subfamily V member 2
221756,7.78E-01,7.05E-01,0.1849,0.37820387,6.99E-02,20.12,SERPINB9P1,serpin family B member 9 pseudogene 1
60678,7.78E-01,7.05E-01,0.0534,-0.37802579,-2.02E-02,388.74,EEFSEC,"eukaryotic elongation factor, selenocysteine-tRNA specific"
57684,7.78E-01,7.05E-01,0.0826,0.37798502,3.12E-02,364.4,ZBTB26,zinc finger and BTB domain containing 26
57589,7.78E-01,7.05E-01,0.0519,0.37791265,1.96E-02,507.62,RIC1,"RIC1 homolog, RAB6A GEF complex partner 1"
65008,7.78E-01,7.06E-01,0.0679,-0.37753593,-2.56E-02,260.54,MRPL1,mitochondrial ribosomal protein L1
3622,7.78E-01,7.06E-01,0.0844,0.37704101,3.18E-02,188.61,ING2,inhibitor of growth family member 2
56477,7.78E-01,7.06E-01,0.2012,-0.37697909,-7.58E-02,13.41,CCL28,C-C motif chemokine ligand 28
55746,7.79E-01,7.06E-01,0.0445,-0.37672733,-1.67E-02,1310.44,NUP133,nucleoporin 133
105375795,7.79E-01,7.07E-01,0.1027,-0.37655923,-3.87E-02,17.61,LY6S,lymphocyte antigen 6 family member S
105372479,7.79E-01,7.07E-01,0.1414,0.37643994,5.32E-02,14.04,LOC105372479,uncharacterized LOC105372479
28971,7.79E-01,7.07E-01,0.0661,-0.37623241,-2.49E-02,196.34,AAMDC,adipogenesis associated Mth938 domain containing
124923,7.79E-01,7.07E-01,0.0871,-0.37615228,-3.28E-02,200.91,RSKR,ribosomal protein S6 kinase related
100302210,7.79E-01,7.07E-01,0.0793,-0.37627131,-2.98E-02,23.45,MIR1909,microRNA 1909
8839,7.79E-01,7.07E-01,0.2033,-0.37614427,-7.65E-02,16.47,CCN5,cellular communication network factor 5
101929240,7.79E-01,7.07E-01,0.0839,-0.37574713,-3.15E-02,116.84,LOC101929240,U5 small nuclear ribonucleoprotein 200 kDa helicase-like
219927,7.79E-01,7.08E-01,0.0611,0.37515867,2.29E-02,415.8,MRPL21,mitochondrial ribosomal protein L21
112267938,7.80E-01,7.08E-01,0.1412,-0.37479294,-5.29E-02,12.83,LOC112267938,
54943,7.80E-01,7.08E-01,0.0734,-0.37415851,-2.75E-02,50.13,DNAJC28,DnaJ heat shock protein family (Hsp40) member C28
107985544,7.80E-01,7.08E-01,0.0766,0.3739283,2.86E-02,68.66,LOC107985544,uncharacterized LOC107985544
57492,7.81E-01,7.09E-01,0.0574,-0.37363532,-2.14E-02,1635.41,ARID1B,AT-rich interaction domain 1B
4033,7.81E-01,7.09E-01,0.1178,0.3731596,4.40E-02,152.08,IRAG2,"inositol 1,4,5-triphosphate receptor associated 2"
728537,7.82E-01,7.10E-01,0.0767,-0.37203529,-2.85E-02,82.5,C2orf92,chromosome 2 open reading frame 92
1416,7.82E-01,7.10E-01,0.0916,-0.3719057,-3.40E-02,215.64,CRYBB2P1,crystallin beta B2 pseudogene 1
112812,7.82E-01,7.10E-01,0.0748,-0.37184567,-2.78E-02,298.5,FDX2,ferredoxin 2
107986326,7.82E-01,7.10E-01,0.0938,-0.37168491,-3.48E-02,25.73,LOC107986326,uncharacterized LOC107986326
7748,7.82E-01,7.10E-01,0.0752,-0.37151449,-2.79E-02,510.23,ZNF195,zinc finger protein 195
26056,7.83E-01,7.11E-01,0.1179,-0.37075694,-4.37E-02,695.18,RAB11FIP5,RAB11 family interacting protein 5
54806,7.83E-01,7.11E-01,0.0819,0.37033762,3.03E-02,545.37,AHI1,Abelson helper integration site 1
163175,7.83E-01,7.11E-01,0.2098,0.37036162,7.77E-02,530.14,LGI4,leucine rich repeat LGI family member 4
5075,7.83E-01,7.11E-01,0.3419,0.37043354,1.27E-01,48.91,PAX1,paired box 1
441194,7.83E-01,7.11E-01,0.0903,0.3699753,3.34E-02,242.26,PMS2CL,PMS2 C-terminal like pseudogene
100996702,7.83E-01,7.12E-01,0.1233,0.3697041,4.56E-02,25.97,LINC01356,long intergenic non-protein coding RNA 1356
107986599,7.83E-01,7.12E-01,0.0603,0.36968968,2.23E-02,140,LOC107986599,uncharacterized LOC107986599
253782,7.83E-01,7.12E-01,0.0771,-0.36947464,-2.85E-02,994.37,CERS6,ceramide synthase 6
2935,7.83E-01,7.12E-01,0.045,0.36949209,1.66E-02,2440.14,GSPT1,G1 to S phase transition 1
6017,7.84E-01,7.13E-01,0.1978,0.36834437,7.28E-02,85.35,RLBP1,retinaldehyde binding protein 1
5792,7.84E-01,7.13E-01,0.1123,-0.36798969,-4.13E-02,3011.61,PTPRF,protein tyrosine phosphatase receptor type F
105376177,7.84E-01,7.13E-01,0.1097,-0.36797732,-4.04E-02,60.8,LOC105376177,uncharacterized LOC105376177
102465666,7.84E-01,7.13E-01,0.0795,-0.36805993,-2.92E-02,17.67,MIR7109,microRNA 7109
2932,7.84E-01,7.13E-01,0.0689,0.36780193,2.54E-02,2006.17,GSK3B,glycogen synthase kinase 3 beta
1727,7.84E-01,7.13E-01,0.0779,0.36770495,2.87E-02,3234.62,CYB5R3,cytochrome b5 reductase 3
105375884,7.85E-01,7.13E-01,0.1036,0.36745674,3.81E-02,21.94,LOC105375884,uncharacterized LOC105375884
8189,7.85E-01,7.13E-01,0.0618,-0.36749981,-2.27E-02,1361.36,SYMPK,symplekin scaffold protein
140606,7.85E-01,7.13E-01,0.1714,0.3674391,6.30E-02,297.57,SELENOM,selenoprotein M
83605,7.85E-01,7.13E-01,0.0839,0.3671615,3.08E-02,891.04,CCM2,CCM2 scaffold protein
107985013,7.85E-01,7.14E-01,0.0686,-0.36709685,-2.52E-02,26.02,LOC107985013,uncharacterized LOC107985013
23309,7.85E-01,7.13E-01,0.0672,-0.36717203,-2.47E-02,1671.76,SIN3B,SIN3 transcription regulator family member B
105372442,7.85E-01,7.14E-01,0.2812,-0.36714986,-1.03E-01,84.06,LOC105372442,uncharacterized LOC105372442
7536,7.85E-01,7.14E-01,0.0526,-0.36653485,-1.93E-02,4449.57,SF1,splicing factor 1
64240,7.85E-01,7.14E-01,0.2288,0.36639825,8.38E-02,21.15,ABCG5,ATP binding cassette subfamily G member 5
644096,7.85E-01,7.14E-01,0.0856,-0.36609317,-3.13E-02,180.76,SDHAF1,succinate dehydrogenase complex assembly factor 1
7769,7.85E-01,7.14E-01,0.0765,-0.36608613,-2.80E-02,463.59,ZNF226,zinc finger protein 226
127003,7.86E-01,7.15E-01,0.2277,0.36547712,8.32E-02,75.57,CFAP276,cilia and flagella associated protein 276
54780,7.86E-01,7.15E-01,0.0681,0.36543836,2.49E-02,399.1,NSMCE4A,"NSE4 homolog A, SMC5-SMC6 complex component"
115207,7.86E-01,7.15E-01,0.1414,-0.36539987,-5.17E-02,3628.99,KCTD12,potassium channel tetramerization domain containing 12
100996660,7.86E-01,7.15E-01,0.0934,0.3654666,3.41E-02,42.99,LOC100996660,uncharacterized LOC100996660
25771,7.86E-01,7.15E-01,0.0573,0.36547476,2.09E-02,432.61,TBC1D22A,TBC1 domain family member 22A
23438,7.86E-01,7.15E-01,0.0439,0.36495514,1.60E-02,555.25,HARS2,"histidyl-tRNA synthetase 2, mitochondrial"
84919,7.87E-01,7.16E-01,0.0661,-0.36378177,-2.41E-02,1333.11,PPP1R15B,protein phosphatase 1 regulatory subunit 15B
107987063,7.87E-01,7.16E-01,0.1744,0.36331269,6.34E-02,31.54,LOC107987063,
172,7.87E-01,7.16E-01,0.0733,-0.36325984,-2.66E-02,318.44,AFG3L1P,"AFG3 like matrix AAA peptidase subunit 1, pseudogene"
100874092,7.87E-01,7.17E-01,0.129,-0.36306352,-4.68E-02,13.79,UBE2E1-AS1,UBE2E1 antisense RNA 1
101735302,7.87E-01,7.17E-01,0.1217,-0.36307132,-4.42E-02,67.85,STAG3L5P,stromal antigen 3-like 5 pseudogene
97,7.87E-01,7.16E-01,0.1139,-0.36315207,-4.14E-02,110.46,ACYP1,acylphosphatase 1
375759,7.88E-01,7.17E-01,0.1201,-0.36249466,-4.35E-02,39.5,C9orf50,chromosome 9 open reading frame 50
9462,7.88E-01,7.17E-01,0.0696,-0.36241796,-2.52E-02,924.87,RASAL2,RAS protein activator like 2
92521,7.88E-01,7.17E-01,0.0615,-0.36220709,-2.23E-02,2401.95,SPECC1,sperm antigen with calponin homology and coiled-coil domains 1
1832,7.88E-01,7.17E-01,0.1626,0.36194039,5.88E-02,152.6,DSP,desmoplakin
25836,7.88E-01,7.18E-01,0.0621,-0.36157827,-2.24E-02,1500.96,NIPBL,NIPBL cohesin loading factor
55602,7.89E-01,7.18E-01,0.0497,-0.36119163,-1.79E-02,516.27,CDKN2AIP,CDKN2A interacting protein
51321,7.89E-01,7.18E-01,0.0499,-0.36075111,-1.80E-02,1598.18,AMZ2,archaelysin family metallopeptidase 2
107984913,7.89E-01,7.18E-01,0.1294,0.36066302,4.67E-02,17.71,LOC107984913,uncharacterized LOC107984913
11066,7.89E-01,7.18E-01,0.0491,0.36056478,1.77E-02,487.22,SNRNP35,small nuclear ribonucleoprotein U11/U12 subunit 35
101927492,7.89E-01,7.19E-01,0.0594,0.36037287,2.14E-02,68.7,MRPS9-AS1,MRPS9 antisense RNA 1
3516,7.89E-01,7.19E-01,0.0821,-0.36020017,-2.96E-02,2638.35,RBPJ,recombination signal binding protein for immunoglobulin kappa J region
283481,7.89E-01,7.19E-01,0.1186,-0.36005968,-4.27E-02,72.9,FGF14-AS2,FGF14 antisense RNA 2
6234,7.89E-01,7.19E-01,0.0842,0.36006721,3.03E-02,2241.13,RPS28,ribosomal protein S28
84316,7.89E-01,7.19E-01,0.078,0.35992153,2.81E-02,620.19,NAA38,"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
388574,7.89E-01,7.19E-01,0.0952,0.35993944,3.43E-02,18.12,RPL23AP87,ribosomal protein L23a pseudogene 87
25983,7.90E-01,7.19E-01,0.0584,0.35944735,2.10E-02,542.1,NGDN,neuroguidin
4795,7.90E-01,7.20E-01,0.071,-0.35912281,-2.55E-02,500.06,NFKBIL1,NFKB inhibitor like 1
727909,7.90E-01,7.20E-01,0.122,0.35847129,4.37E-02,40.28,GOLGA8Q,golgin A8 family member Q
11159,7.91E-01,7.20E-01,0.0664,-0.35806169,-2.38E-02,360.7,RABL2A,"RAB, member of RAS oncogene family like 2A"
105373880,7.91E-01,7.20E-01,0.1523,-0.35801205,-5.45E-02,12.21,LOC105373880,uncharacterized LOC105373880
110841581,7.91E-01,7.21E-01,0.1608,0.35764455,5.75E-02,12.63,CAMTA1-DT,CAMTA1 divergent transcript
283234,7.91E-01,7.21E-01,0.1064,0.35763519,3.80E-02,349.63,CCDC88B,coiled-coil domain containing 88B
5802,7.91E-01,7.21E-01,0.1097,0.35775234,3.93E-02,5300.07,PTPRS,protein tyrosine phosphatase receptor type S
5348,7.91E-01,7.21E-01,0.2506,0.35766646,8.96E-02,386.23,FXYD1,FXYD domain containing ion transport regulator 1
127933,7.91E-01,7.21E-01,0.0764,0.35751686,2.73E-02,1682.66,UHMK1,U2AF homology motif kinase 1
101059918,7.91E-01,7.21E-01,0.1235,0.35744927,4.41E-02,60.1,GOLGA8R,golgin A8 family member R
3098,7.91E-01,7.21E-01,0.1047,0.35729178,3.74E-02,2399.46,HK1,hexokinase 1
148423,7.91E-01,7.21E-01,0.066,0.35686559,2.35E-02,613.08,C1orf52,chromosome 1 open reading frame 52
10590,7.91E-01,7.21E-01,0.3453,0.35662015,1.23E-01,22.44,SCGN,"secretagogin, EF-hand calcium binding protein"
3680,7.91E-01,7.21E-01,0.1234,-0.35650981,-4.40E-02,263.38,ITGA9,integrin subunit alpha 9
101927293,7.91E-01,7.22E-01,0.2047,0.35643874,7.30E-02,32.78,LOC101927293,uncharacterized LOC101927293
25874,7.92E-01,7.22E-01,0.0696,0.3561182,2.48E-02,965.03,MPC2,mitochondrial pyruvate carrier 2
57720,7.92E-01,7.22E-01,0.0502,0.35610478,1.79E-02,2409.18,GPR107,G protein-coupled receptor 107
60529,7.92E-01,7.22E-01,0.2403,-0.35566779,-8.55E-02,28.26,ALX4,ALX homeobox 4
89941,7.92E-01,7.22E-01,0.0544,-0.35562576,-1.93E-02,1332.96,RHOT2,ras homolog family member T2
6348,7.92E-01,7.23E-01,0.281,-0.35503504,-9.98E-02,651.35,CCL3,C-C motif chemokine ligand 3
8913,7.92E-01,7.23E-01,0.1965,-0.35504418,-6.98E-02,339.02,CACNA1G,calcium voltage-gated channel subunit alpha1 G
93145,7.92E-01,7.23E-01,0.1171,-0.35501349,-4.16E-02,3122.56,OLFM2,olfactomedin 2
84449,7.92E-01,7.23E-01,0.0638,-0.35497124,-2.26E-02,640.17,ZNF333,zinc finger protein 333
105374898,7.93E-01,7.23E-01,0.2214,0.35423623,7.84E-02,231.76,LOC105374898,uncharacterized LOC105374898
357,7.93E-01,7.23E-01,0.1317,0.35425305,4.67E-02,437.21,SHROOM2,shroom family member 2
387680,7.93E-01,7.24E-01,0.0563,-0.35377671,-1.99E-02,1372.43,WASHC2A,WASH complex subunit 2A
729830,7.93E-01,7.24E-01,0.2482,0.35369112,8.78E-02,38.46,FHIP1A,FHF complex subunit HOOK interacting protein 1A
1198,7.93E-01,7.24E-01,0.0502,-0.35352199,-1.77E-02,579.85,CLK3,CDC like kinase 3
63934,7.93E-01,7.24E-01,0.0932,-0.35341082,-3.29E-02,288.18,ZNF667,zinc finger protein 667
6512,7.94E-01,7.24E-01,0.1974,-0.35291599,-6.97E-02,47.1,SLC1A7,solute carrier family 1 member 7
285282,7.94E-01,7.24E-01,0.0602,-0.3528694,-2.12E-02,555.66,RABL3,"RAB, member of RAS oncogene family like 3"
8284,7.94E-01,7.24E-01,0.4505,-0.35288895,-1.59E-01,615.57,KDM5D,lysine demethylase 5D
4013,7.94E-01,7.25E-01,0.095,0.35192469,3.34E-02,740.89,VWA5A,von Willebrand factor A domain containing 5A
30813,7.94E-01,7.25E-01,0.2508,0.35192657,8.83E-02,30.24,VSX1,visual system homeobox 1
142678,7.94E-01,7.25E-01,0.0709,0.3518026,2.50E-02,1583.3,MIB2,MIB E3 ubiquitin protein ligase 2
4224,7.94E-01,7.25E-01,0.2664,0.35168446,9.37E-02,21.53,MEP1A,meprin A subunit alpha
348262,7.95E-01,7.25E-01,0.0623,0.35124353,2.19E-02,1620.5,MCRIP1,MAPK regulated corepressor interacting protein 1
102724740,7.95E-01,7.26E-01,0.1405,0.35102804,4.93E-02,12.29,LINC02940,long intergenic non-protein coding RNA 2940
6168,7.95E-01,7.26E-01,0.0875,0.35025834,3.06E-02,7176.69,RPL37A,ribosomal protein L37a
283011,7.96E-01,7.27E-01,0.1353,-0.3491321,-4.72E-02,17.21,FLJ37201,tigger transposable element derived 2 pseudogene
221937,7.96E-01,7.27E-01,0.0699,-0.34883708,-2.44E-02,1499.21,FOXK1,forkhead box K1
100616424,7.96E-01,7.27E-01,0.0948,-0.34877608,-3.30E-02,20.28,MIR4707,microRNA 4707
8612,7.97E-01,7.27E-01,0.2296,0.34861727,8.00E-02,232.51,PLPP2,phospholipid phosphatase 2
92745,7.97E-01,7.28E-01,0.1208,0.34843937,4.21E-02,873.65,SLC38A5,solute carrier family 38 member 5
57508,7.97E-01,7.28E-01,0.0608,-0.34790241,-2.12E-02,472.39,INTS2,integrator complex subunit 2
8193,7.97E-01,7.28E-01,0.1226,-0.34782124,-4.26E-02,432.53,DPF1,double PHD fingers 1
